Date,Product_ID,Store_ID,Promotion_Flag, Discount_percent ,Price,Sold_Units,Sales_Volume
2017-04-15,P10_,S7_,,,95,0,0
2017-04-16,P10_,S7_,,,95,2,190
2017-04-17,P10_,S7_,,,95,0,0
2017-04-18,P10_,S7_,,,95,0,0
2017-04-19,P10_,S7_,,,95,0,0
2017-04-20,P10_,S7_,,,95,0,0
2017-04-21,P10_,S7_,,,95,0,0
2017-04-22,P10_,S7_,,,95,0,0
2017-04-23,P10_,S7_,,,95,1,95
2017-04-24,P10_,S7_,,,95,0,0
2017-04-25,P10_,S7_,,,95,0,0
2017-04-26,P10_,S7_,,,95,0,0
2017-04-27,P10_,S7_,,,95,1,95
2017-04-28,P10_,S7_,,,95,0,0
2017-04-29,P10_,S7_,,,95,0,0
2017-04-30,P10_,S7_,,,95,0,0
2017-05-01,P10_,S7_,,,95,0,0
2017-05-02,P10_,S7_,,,95,0,0
2017-05-03,P10_,S7_,,,95,0,0
2017-05-04,P10_,S7_,,,95,0,0
2017-05-05,P10_,S7_,,,95,0,0
2017-05-06,P10_,S7_,,,95,0,0
2017-05-07,P10_,S7_,,,95,0,0
2017-05-08,P10_,S7_,,,95,0,0
2017-05-09,P10_,S7_,,,95,0,0
2017-05-10,P10_,S7_,,,95,0,0
2017-05-11,P10_,S7_,,,95,0,0
2017-05-12,P10_,S7_,,,95,0,0
2017-05-13,P10_,S7_,,,95,0,0
2017-05-14,P10_,S7_,,,95,0,0
2017-05-15,P10_,S7_,,,95,0,0
2017-05-16,P10_,S7_,,,95,0,0
2017-05-17,P10_,S7_,,,95,0,0
2017-05-18,P10_,S7_,,,95,0,0
2017-05-19,P10_,S7_,,,95,0,0
2017-05-20,P10_,S7_,,,95,0,0
2017-05-21,P10_,S7_,,,95,0,0
2017-05-22,P10_,S7_,,,95,0,0
2017-05-23,P10_,S7_,,,95,0,0
2017-05-24,P10_,S7_,,,95,0,0
2017-05-25,P10_,S7_,,,95,0,0
2017-05-26,P10_,S7_,,,95,0,0
2017-05-27,P10_,S7_,,,95,0,0
2017-05-28,P10_,S7_,,,95,0,0
2017-05-29,P10_,S7_,,,95,0,0
2017-05-30,P10_,S7_,,,95,0,0
2017-05-31,P10_,S7_,,,95,0,0
2017-06-01,P10_,S7_,,,95,0,0
2017-06-02,P10_,S7_,,,95,0,0
2017-06-03,P10_,S7_,,,95,0,0
2017-06-04,P10_,S7_,,,95,0,0
2017-06-05,P10_,S7_,,,95,0,0
2017-06-06,P10_,S7_,,,95,0,0
2017-06-07,P10_,S7_,,,95,0,0
2017-06-08,P10_,S7_,,,95,0,0
2017-06-09,P10_,S7_,,,95,0,0
2017-06-10,P10_,S7_,,,95,0,0
2017-06-11,P10_,S7_,,,95,0,0
2017-06-12,P10_,S7_,,,95,0,0
2017-06-13,P10_,S7_,,,95,0,0
2017-06-14,P10_,S7_,,,95,0,0
2017-06-15,P10_,S7_,,,95,0,0
2017-06-16,P10_,S7_,,,95,0,0
2017-06-17,P10_,S7_,,,95,0,0
2017-06-18,P10_,S7_,,,95,0,0
2017-06-19,P10_,S7_,,,95,0,0
2017-06-20,P10_,S7_,,,95,0,0
2017-06-21,P10_,S7_,,,95,0,0
2017-06-22,P10_,S7_,,,95,0,0
2017-06-23,P10_,S7_,,,95,0,0
2017-06-24,P10_,S7_,,,95,0,0
2017-06-25,P10_,S7_,,,95,0,0
2017-06-26,P10_,S7_,,,95,0,0
2017-06-27,P10_,S7_,,,95,0,0
2017-06-28,P10_,S7_,,,95,0,0
2017-06-29,P10_,S7_,,,95,0,0
2017-06-30,P10_,S7_,,,95,0,0
2017-07-01,P10_,S7_,,,95,0,0
2017-07-02,P10_,S7_,,,95,0,0
2017-07-03,P10_,S7_,,,95,0,0
2017-07-04,P10_,S7_,,,95,0,0
2017-07-05,P10_,S7_,,,95,0,0
2017-07-06,P10_,S7_,,,95,0,0
2017-07-07,P10_,S7_,,,95,0,0
2017-07-08,P10_,S7_,,,95,0,0
2017-07-09,P10_,S7_,,,95,0,0
2017-07-10,P10_,S7_,,,95,0,0
2017-07-11,P10_,S7_,,,95,0,0
2017-07-12,P10_,S7_,,,95,0,0
2017-07-13,P10_,S7_,,,95,0,0
2017-07-14,P10_,S7_,,,95,0,0
2017-07-15,P10_,S7_,,,95,0,0
2017-07-16,P10_,S7_,,,95,0,0
2017-07-17,P10_,S7_,,,95,0,0
2017-07-18,P10_,S7_,,,95,0,0
2017-07-19,P10_,S7_,,,95,0,0
2017-07-20,P10_,S7_,,,95,0,0
2017-07-21,P10_,S7_,,,95,0,0
2017-07-22,P10_,S7_,,,95,0,0
2017-07-23,P10_,S7_,,,95,0,0
2017-07-24,P10_,S7_,,,95,0,0
2017-07-25,P10_,S7_,,,95,0,0
2017-07-26,P10_,S7_,,,95,0,0
2017-07-27,P10_,S7_,,,95,0,0
2017-07-28,P10_,S7_,,,95,0,0
2017-07-29,P10_,S7_,,,95,0,0
2017-07-30,P10_,S7_,,,95,0,0
2017-07-31,P10_,S7_,,,95,0,0
2017-08-01,P10_,S7_,,,95,0,0
2017-08-02,P10_,S7_,,,95,0,0
2017-08-03,P10_,S7_,,,95,0,0
2017-08-04,P10_,S7_,,,95,0,0
2017-08-05,P10_,S7_,,,95,0,0
2017-08-06,P10_,S7_,,,95,0,0
2017-08-07,P10_,S7_,,,95,0,0
2017-08-08,P10_,S7_,,,95,0,0
2017-08-09,P10_,S7_,,,95,0,0
2017-08-10,P10_,S7_,,,95,0,0
2017-08-11,P10_,S7_,,,95,0,0
2017-08-12,P10_,S7_,,,95,0,0
2017-08-13,P10_,S7_,,,95,0,0
2017-08-14,P10_,S7_,,,95,0,0
2017-08-15,P10_,S7_,,,95,0,0
2017-08-16,P10_,S7_,,,95,0,0
2017-08-17,P10_,S7_,,,95,0,0
2017-08-18,P10_,S7_,,,95,0,0
2017-08-19,P10_,S7_,,,95,0,0
2017-08-20,P10_,S7_,,,95,0,0
2017-08-21,P10_,S7_,,,95,0,0
2017-08-22,P10_,S7_,,,95,0,0
2017-08-23,P10_,S7_,,,95,0,0
2017-08-24,P10_,S7_,,,95,0,0
2017-08-25,P10_,S7_,,,95,0,0
2017-08-26,P10_,S7_,,,95,0,0
2017-08-27,P10_,S7_,,,95,0,0
2017-08-28,P10_,S7_,,,95,0,0
2017-08-29,P10_,S7_,,,95,0,0
2017-08-30,P10_,S7_,,,95,0,0
2017-08-31,P10_,S7_,,,95,0,0
2017-09-01,P10_,S7_,,,95,0,0
2017-09-02,P10_,S7_,,,95,0,0
2017-09-03,P10_,S7_,,,95,0,0
2017-09-04,P10_,S7_,,,95,0,0
2017-09-05,P10_,S7_,,,95,0,0
2017-09-06,P10_,S7_,,,95,0,0
2017-09-07,P10_,S7_,,,95,0,0
2017-09-08,P10_,S7_,,,95,0,0
2017-09-09,P10_,S7_,,,95,0,0
2017-09-10,P10_,S7_,,,95,0,0
2017-09-11,P10_,S7_,,,95,0,0
2017-09-12,P10_,S7_,,,95,0,0
2017-09-13,P10_,S7_,,,95,0,0
2017-09-14,P10_,S7_,,,95,0,0
2017-09-15,P10_,S7_,,,95,0,0
2017-09-16,P10_,S7_,,,95,2,190
2017-09-17,P10_,S7_,,,95,1,95
2017-09-18,P10_,S7_,,,95,0,0
2017-09-19,P10_,S7_,,,95,0,0
2017-09-20,P10_,S7_,,,95,0,0
2017-09-21,P10_,S7_,,,95,0,0
2017-09-22,P10_,S7_,,,95,0,0
2017-09-23,P10_,S7_,,,95,0,0
2017-09-24,P10_,S7_,,,95,0,0
2017-09-25,P10_,S7_,,,95,0,0
2017-09-26,P10_,S7_,,,95,0,0
2017-09-27,P10_,S7_,,,95,0,0
2017-09-28,P10_,S7_,,,95,1,95
2017-09-29,P10_,S7_,,,95,0,0
2017-09-30,P10_,S7_,,,95,4,380
2017-10-01,P10_,S7_,,,95,2,190
2017-10-02,P10_,S7_,,,95,1,95
2017-10-03,P10_,S7_,,,95,3,285
2017-10-04,P10_,S7_,,,95,2,190
2017-10-05,P10_,S7_,,,95,2,190
2017-10-06,P10_,S7_,,,95,4,380
2017-10-07,P10_,S7_,,,95,6,570
2017-10-08,P10_,S7_,,,95,2,190
2017-10-09,P10_,S7_,,,95,3,285
2017-10-10,P10_,S7_,,,95,5,475
2017-10-11,P10_,S7_,,,95,2,190
2017-10-12,P10_,S7_,,,95,4,380
2017-10-13,P10_,S7_,,,95,5,475
2017-10-14,P10_,S7_,,,95,6,570
2017-10-15,P10_,S7_,,,95,6,570
2017-10-16,P10_,S7_,,,95,2,190
2017-10-17,P10_,S7_,,,95,11,1045
2017-10-18,P10_,S7_,,,95,2,190
2017-10-19,P10_,S7_,,,95,10,950
2017-10-20,P10_,S7_,,,95,9,855
2017-10-21,P10_,S7_,,,95,9,855
2017-10-22,P10_,S7_,,,95,10,950
2017-10-23,P10_,S7_,,,95,14,1330
2017-10-24,P10_,S7_,,,95,14,1330
2017-10-25,P10_,S7_,,,95,13,1235
2017-10-26,P10_,S7_,,,95,7,665
2017-10-27,P10_,S7_,,,95,16,1520
2017-10-28,P10_,S7_,,,95,17,1615
2017-10-29,P10_,S7_,,,95,13,1235
2017-10-30,P10_,S7_,,,95,19,1805
2017-10-31,P10_,S7_,,,95,13,1235
2017-11-01,P10_,S7_,,,95,19,1805
2017-11-02,P10_,S7_,,,95,29,2755
2017-11-03,P10_,S7_,,,95,34,3230
2017-11-04,P10_,S7_,,,95,24,2280
2017-11-05,P10_,S7_,,,95,31,2945
2017-11-06,P10_,S7_,,,95,26,2470
2017-11-07,P10_,S7_,,,95,32,3040
2017-11-08,P10_,S7_,,,95,33,3135
2017-11-09,P10_,S7_,,,95,35,3325
2017-11-10,P10_,S7_,,,95,23,2185
2017-11-11,P10_,S7_,,,95,40,3800
2017-11-12,P10_,S7_,,,95,44,4180
2017-11-13,P10_,S7_,,,95,43,4085
2017-11-14,P10_,S7_,,,95,42,3990
2017-11-15,P10_,S7_,,,95,53,5035
2017-11-16,P10_,S7_,,,95,57,5415
2017-11-17,P10_,S7_,,,95,50,4750
2017-11-18,P10_,S7_,,,95,50,4750
2017-11-19,P10_,S7_,,,95,59,5605
2017-11-20,P10_,S7_,,,95,61,5795
2017-11-21,P10_,S7_,,,95,66,6270
2017-11-22,P10_,S7_,,,95,69,6555
2017-11-23,P10_,S7_,,,95,72,6840
2017-11-24,P10_,S7_,,,95,71,6745
2017-11-25,P10_,S7_,,,95,70,6650
2017-11-26,P10_,S7_,,,95,95,9025
2017-11-27,P10_,S7_,,,95,91,8645
2017-11-28,P10_,S7_,,,95,87,8265
2017-11-29,P10_,S7_,,,95,93,8835
2017-11-30,P10_,S7_,,,95,103,9785
2017-12-01,P10_,S7_,,,95,82,7790
2017-12-02,P10_,S7_,,,95,111,10545
2017-12-03,P10_,S7_,,,95,117,11115
2017-12-04,P10_,S7_,,,95,103,9785
2017-12-05,P10_,S7_,,,95,108,10260
2017-12-06,P10_,S7_,,,95,111,10545
2017-12-07,P10_,S7_,,,95,148,14060
2017-12-08,P10_,S7_,,,95,130,12350
2017-12-09,P10_,S7_,,,95,123,11685
2017-12-10,P10_,S7_,,,95,120,11400
2017-12-11,P10_,S7_,,,95,150,14250
2017-12-12,P10_,S7_,,,95,144,13680
2017-12-13,P10_,S7_,,,95,121,11495
2017-12-14,P10_,S7_,,,95,165,15675
2017-12-15,P10_,S7_,,,95,133,12635
2017-12-16,P10_,S7_,,,95,184,17480
2017-12-17,P10_,S7_,,,95,155,14725
2017-12-18,P10_,S7_,,,95,154,14630
2017-12-19,P10_,S7_,,,95,175,16625
2017-12-20,P10_,S7_,,,95,164,15580
2017-12-21,P10_,S7_,,,95,155,14725
2017-12-22,P10_,S7_,,,95,182,17290
2017-12-23,P10_,S7_,,,95,174,16530
2017-12-24,P10_,S7_,,,95,162,15390
2017-12-25,P10_,S7_,,,95,176,16720
2017-12-26,P10_,S7_,,,95,158,15010
2017-12-27,P10_,S7_,,,95,166,15770
2017-12-28,P10_,S7_,,,95,173,16435
2017-12-29,P10_,S7_,,,95,179,17005
2017-12-30,P10_,S7_,,,95,186,17670
2017-12-31,P10_,S7_,,,95,178,16910
2018-01-01,P10_,S7_,,,95,217,20615
2018-01-02,P10_,S7_,,,95,195,18525
2018-01-03,P10_,S7_,,,95,175,16625
2018-01-04,P10_,S7_,,,95,196,18620
2018-01-05,P10_,S7_,,,95,187,17765
2018-01-06,P10_,S7_,,,95,168,15960
2018-01-07,P10_,S7_,,,95,174,16530
2018-01-08,P10_,S7_,,,95,189,17955
2018-01-09,P10_,S7_,,,95,164,15580
2018-01-10,P10_,S7_,,,95,173,16435
2018-01-11,P10_,S7_,,,95,170,16150
2018-01-12,P10_,S7_,,,95,193,18335
2018-01-13,P10_,S7_,,,95,172,16340
2018-01-14,P10_,S7_,,,95,179,17005
2018-01-15,P10_,S7_,,,95,156,14820
2018-01-16,P10_,S7_,,,95,200,19000
2018-01-17,P10_,S7_,,,95,182,17290
2018-01-18,P10_,S7_,,,95,150,14250
2018-01-19,P10_,S7_,,,95,156,14820
2018-01-20,P10_,S7_,,,95,152,14440
2018-01-21,P10_,S7_,,,95,132,12540
2018-01-22,P10_,S7_,,,95,136,12920
2018-01-23,P10_,S7_,,,95,147,13965
2018-01-24,P10_,S7_,,,95,105,9975
2018-01-25,P10_,S7_,,,95,132,12540
2018-01-26,P10_,S7_,,,95,119,11305
2018-01-27,P10_,S7_,,,95,149,14155
2018-01-28,P10_,S7_,,,95,120,11400
2018-01-29,P10_,S7_,,,95,115,10925
2018-01-30,P10_,S7_,,,95,111,10545
2018-01-31,P10_,S7_,,,95,106,10070
2018-02-01,P10_,S7_,,,95,113,10735
2018-02-02,P10_,S7_,,,95,94,8930
2018-02-03,P10_,S7_,,,95,101,9595
2018-02-04,P10_,S7_,,,95,88,8360
2018-02-05,P10_,S7_,,,95,107,10165
2018-02-06,P10_,S7_,,,95,83,7885
2018-02-07,P10_,S7_,,,95,94,8930
2018-02-08,P10_,S7_,,,95,88,8360
2018-02-09,P10_,S7_,,,95,76,7220
2018-02-10,P10_,S7_,,,95,80,7600
2018-02-11,P10_,S7_,,,95,66,6270
2018-02-12,P10_,S7_,,,95,70,6650
2018-02-13,P10_,S7_,,,95,56,5320
2018-02-14,P10_,S7_,,,95,64,6080
2018-02-15,P10_,S7_,1, 0.30 ,95,89,5918.5
2018-02-16,P10_,S7_,1, 0.30 ,95,75,4987.5
2018-02-17,P10_,S7_,1, 0.30 ,95,75,4987.5
2018-02-18,P10_,S7_,1, 0.30 ,95,89,5918.5
2018-02-19,P10_,S7_,1, 0.30 ,95,66,4389
2018-02-20,P10_,S7_,1, 0.30 ,95,64,4256
2018-02-21,P10_,S7_,1, 0.60 ,95,78,2964
2018-02-22,P10_,S7_,1, 0.60 ,95,62,2356
2018-02-23,P10_,S7_,1, 0.60 ,95,68,2584
2018-02-24,P10_,S7_,1, 0.60 ,95,62,2356
2018-02-25,P10_,S7_,1, 0.60 ,95,78,2964
2018-02-26,P10_,S7_,1, 0.60 ,95,56,2128
2018-02-27,P10_,S7_,1, 0.60 ,95,52,1976
2018-02-28,P10_,S7_,1, 0.60 ,95,52,1976
2018-03-01,P10_,S7_,,,95,25,2375
2018-03-02,P10_,S7_,,,95,31,2945
2018-03-03,P10_,S7_,,,95,23,2185
2018-03-04,P10_,S7_,,,95,24,2280
2018-03-05,P10_,S7_,,,95,16,1520
2018-03-06,P10_,S7_,,,95,16,1520
2018-03-07,P10_,S7_,,,95,24,2280
2018-03-08,P10_,S7_,,,95,9,855
2018-03-09,P10_,S7_,,,95,12,1140
2018-03-10,P10_,S7_,,,95,16,1520
2018-03-11,P10_,S7_,,,95,14,1330
2018-03-12,P10_,S7_,,,95,8,760
2018-03-13,P10_,S7_,,,95,12,1140
2018-03-14,P10_,S7_,,,95,9,855
2018-03-15,P10_,S7_,,,95,9,855
2018-03-16,P10_,S7_,,,95,6,570
2018-03-17,P10_,S7_,,,95,7,665
2018-03-18,P10_,S7_,,,95,5,475
2018-03-19,P10_,S7_,,,95,10,950
2018-03-20,P10_,S7_,,,95,7,665
2018-03-21,P10_,S7_,,,95,7,665
2018-03-22,P10_,S7_,,,95,7,665
2018-03-23,P10_,S7_,,,95,4,380
2018-03-24,P10_,S7_,,,95,4,380
2018-03-25,P10_,S7_,,,95,7,665
2018-03-26,P10_,S7_,,,95,5,475
2018-03-27,P10_,S7_,,,95,3,285
2018-03-28,P10_,S7_,,,95,2,190
2018-03-29,P10_,S7_,,,95,0,0
2018-03-30,P10_,S7_,,,95,0,0
2018-03-31,P10_,S7_,,,95,4,380
2018-04-01,P10_,S7_,,,95,1,95
2018-04-02,P10_,S7_,,,95,2,190
2018-04-03,P10_,S7_,,,95,2,190
2018-04-04,P10_,S7_,,,95,2,190
2018-04-05,P10_,S7_,,,95,3,285
2018-04-06,P10_,S7_,,,95,2,190
2018-04-07,P10_,S7_,,,95,1,95
2018-04-08,P10_,S7_,,,95,0,0
2018-04-09,P10_,S7_,,,95,0,0
2018-04-10,P10_,S7_,,,95,0,0
2018-04-11,P10_,S7_,,,95,1,95
2018-04-12,P10_,S7_,,,95,1,95
2018-04-13,P10_,S7_,,,95,0,0
2018-04-14,P10_,S7_,,,95,0,0
2018-04-15,P10_,S7_,,,95,0,0
2018-04-16,P10_,S7_,,,95,0,0
2018-04-17,P10_,S7_,,,95,0,0
2018-04-18,P10_,S7_,,,95,0,0
2018-04-19,P10_,S7_,,,95,1,95
2018-04-20,P10_,S7_,,,95,0,0
2018-04-21,P10_,S7_,,,95,1,95
2018-04-22,P10_,S7_,,,95,0,0
2018-04-23,P10_,S7_,,,95,0,0
2018-04-24,P10_,S7_,,,95,0,0
2018-04-25,P10_,S7_,,,95,0,0
2018-04-26,P10_,S7_,,,95,0,0
2018-04-27,P10_,S7_,,,95,0,0
2018-04-28,P10_,S7_,,,95,0,0
2018-04-29,P10_,S7_,,,95,0,0
2018-04-30,P10_,S7_,,,95,0,0
2018-05-01,P10_,S7_,,,95,0,0
2018-05-02,P10_,S7_,,,95,0,0
2018-05-03,P10_,S7_,,,95,0,0
2018-05-04,P10_,S7_,,,95,0,0
2018-05-05,P10_,S7_,,,95,0,0
2018-05-06,P10_,S7_,,,95,0,0
2018-05-07,P10_,S7_,,,95,0,0
2018-05-08,P10_,S7_,,,95,0,0
2018-05-09,P10_,S7_,,,95,0,0
2018-05-10,P10_,S7_,,,95,0,0
2018-05-11,P10_,S7_,,,95,0,0
2018-05-12,P10_,S7_,,,95,0,0
2018-05-13,P10_,S7_,,,95,0,0
2018-05-14,P10_,S7_,,,95,0,0
2018-05-15,P10_,S7_,,,95,0,0
2018-05-16,P10_,S7_,,,95,0,0
2018-05-17,P10_,S7_,,,95,0,0
2018-05-18,P10_,S7_,,,95,0,0
2018-05-19,P10_,S7_,,,95,0,0
2018-05-20,P10_,S7_,,,95,0,0
2018-05-21,P10_,S7_,,,95,0,0
2018-05-22,P10_,S7_,,,95,0,0
2018-05-23,P10_,S7_,,,95,0,0
2018-05-24,P10_,S7_,,,95,1,95
2018-05-25,P10_,S7_,,,95,0,0
2018-05-26,P10_,S7_,,,95,0,0
2018-05-27,P10_,S7_,,,95,0,0
2018-05-28,P10_,S7_,,,95,0,0
2018-05-29,P10_,S7_,,,95,0,0
2018-05-30,P10_,S7_,,,95,0,0
2018-05-31,P10_,S7_,,,95,0,0
2018-06-01,P10_,S7_,,,95,0,0
2018-06-02,P10_,S7_,,,95,0,0
2018-06-03,P10_,S7_,,,95,0,0
2018-06-04,P10_,S7_,,,95,0,0
2018-06-05,P10_,S7_,,,95,0,0
2018-06-06,P10_,S7_,,,95,0,0
2018-06-07,P10_,S7_,,,95,0,0
2018-06-08,P10_,S7_,,,95,0,0
2018-06-09,P10_,S7_,,,95,0,0
2018-06-10,P10_,S7_,,,95,0,0
2018-06-11,P10_,S7_,,,95,0,0
2018-06-12,P10_,S7_,,,95,0,0
2018-06-13,P10_,S7_,,,95,0,0
2018-06-14,P10_,S7_,,,95,0,0
2018-06-15,P10_,S7_,,,95,0,0
2018-06-16,P10_,S7_,,,95,0,0
2018-06-17,P10_,S7_,,,95,0,0
2018-06-18,P10_,S7_,,,95,0,0
2018-06-19,P10_,S7_,,,95,0,0
2018-06-20,P10_,S7_,,,95,0,0
2018-06-21,P10_,S7_,,,95,0,0
2018-06-22,P10_,S7_,,,95,0,0
2018-06-23,P10_,S7_,,,95,0,0
2018-06-24,P10_,S7_,,,95,0,0
2018-06-25,P10_,S7_,,,95,0,0
2018-06-26,P10_,S7_,,,95,0,0
2018-06-27,P10_,S7_,,,95,0,0
2018-06-28,P10_,S7_,,,95,0,0
2018-06-29,P10_,S7_,,,95,0,0
2018-06-30,P10_,S7_,,,95,0,0
2018-07-01,P10_,S7_,,,95,0,0
2018-07-02,P10_,S7_,,,95,0,0
2018-07-03,P10_,S7_,,,95,0,0
2018-07-04,P10_,S7_,,,95,0,0
2018-07-05,P10_,S7_,,,95,0,0
2018-07-06,P10_,S7_,,,95,0,0
2018-07-07,P10_,S7_,,,95,0,0
2018-07-08,P10_,S7_,,,95,0,0
2018-07-09,P10_,S7_,,,95,0,0
2018-07-10,P10_,S7_,,,95,0,0
2018-07-11,P10_,S7_,,,95,0,0
2018-07-12,P10_,S7_,,,95,0,0
2018-07-13,P10_,S7_,,,95,0,0
2018-07-14,P10_,S7_,,,95,0,0
2018-07-15,P10_,S7_,,,95,0,0
2018-07-16,P10_,S7_,,,95,0,0
2018-07-17,P10_,S7_,,,95,0,0
2018-07-18,P10_,S7_,,,95,0,0
2018-07-19,P10_,S7_,,,95,0,0
2018-07-20,P10_,S7_,,,95,0,0
2018-07-21,P10_,S7_,,,95,0,0
2018-07-22,P10_,S7_,,,95,0,0
2018-07-23,P10_,S7_,,,95,0,0
2018-07-24,P10_,S7_,,,95,0,0
2018-07-25,P10_,S7_,,,95,0,0
2018-07-26,P10_,S7_,,,95,0,0
2018-07-27,P10_,S7_,,,95,0,0
2018-07-28,P10_,S7_,,,95,0,0
2018-07-29,P10_,S7_,,,95,0,0
2018-07-30,P10_,S7_,,,95,0,0
2018-07-31,P10_,S7_,,,95,0,0
2018-08-01,P10_,S7_,,,95,0,0
2018-08-02,P10_,S7_,,,95,0,0
2018-08-03,P10_,S7_,,,95,0,0
2018-08-04,P10_,S7_,,,95,0,0
2018-08-05,P10_,S7_,,,95,0,0
2018-08-06,P10_,S7_,,,95,0,0
2018-08-07,P10_,S7_,,,95,0,0
2018-08-08,P10_,S7_,,,95,0,0
2018-08-09,P10_,S7_,,,95,0,0
2018-08-10,P10_,S7_,,,95,0,0
2018-08-11,P10_,S7_,,,95,0,0
2018-08-12,P10_,S7_,,,95,0,0
2018-08-13,P10_,S7_,,,95,0,0
2018-08-14,P10_,S7_,,,95,0,0
2018-08-15,P10_,S7_,,,95,0,0
2018-08-16,P10_,S7_,,,95,0,0
2018-08-17,P10_,S7_,,,95,0,0
2018-08-18,P10_,S7_,,,95,0,0
2018-08-19,P10_,S7_,,,95,0,0
2018-08-20,P10_,S7_,,,95,0,0
2018-08-21,P10_,S7_,,,95,0,0
2018-08-22,P10_,S7_,,,95,0,0
2018-08-23,P10_,S7_,,,95,0,0
2018-08-24,P10_,S7_,,,95,0,0
2018-08-25,P10_,S7_,,,95,0,0
2018-08-26,P10_,S7_,,,95,0,0
2018-08-27,P10_,S7_,,,95,0,0
2018-08-28,P10_,S7_,,,95,0,0
2018-08-29,P10_,S7_,,,95,0,0
2018-08-30,P10_,S7_,,,95,0,0
2018-08-31,P10_,S7_,,,95,0,0
2018-09-01,P10_,S7_,,,95,0,0
2018-09-02,P10_,S7_,,,95,0,0
2018-09-03,P10_,S7_,,,95,0,0
2018-09-04,P10_,S7_,,,95,0,0
2018-09-05,P10_,S7_,,,95,0,0
2018-09-06,P10_,S7_,,,95,0,0
2018-09-07,P10_,S7_,,,95,0,0
2018-09-08,P10_,S7_,,,95,1,95
2018-09-09,P10_,S7_,,,95,0,0
2018-09-10,P10_,S7_,,,95,0,0
2018-09-11,P10_,S7_,,,95,0,0
2018-09-12,P10_,S7_,,,95,0,0
2018-09-13,P10_,S7_,,,95,0,0
2018-09-14,P10_,S7_,,,95,0,0
2018-09-15,P10_,S7_,,,95,0,0
2018-09-16,P10_,S7_,,,95,0,0
2018-09-17,P10_,S7_,,,95,1,95
2018-09-18,P10_,S7_,,,95,0,0
2018-09-19,P10_,S7_,,,95,0,0
2018-09-20,P10_,S7_,,,95,0,0
2018-09-21,P10_,S7_,,,95,1,95
2018-09-22,P10_,S7_,,,95,0,0
2018-09-23,P10_,S7_,,,95,1,95
2018-09-24,P10_,S7_,,,95,0,0
2018-09-25,P10_,S7_,,,95,0,0
2018-09-26,P10_,S7_,,,95,0,0
2018-09-27,P10_,S7_,,,95,1,95
2018-09-28,P10_,S7_,,,95,1,95
2018-09-29,P10_,S7_,,,95,1,95
2018-09-30,P10_,S7_,,,95,2,190
2018-10-01,P10_,S7_,,,95,2,190
2018-10-02,P10_,S7_,,,95,0,0
2018-10-03,P10_,S7_,,,95,2,190
2018-10-04,P10_,S7_,,,95,3,285
2018-10-05,P10_,S7_,,,95,5,475
2018-10-06,P10_,S7_,,,95,1,95
2018-10-07,P10_,S7_,,,95,1,95
2018-10-08,P10_,S7_,,,95,4,380
2018-10-09,P10_,S7_,,,95,3,285
2018-10-10,P10_,S7_,,,95,5,475
2018-10-11,P10_,S7_,,,95,7,665
2018-10-12,P10_,S7_,,,95,6,570
2018-10-13,P10_,S7_,,,95,4,380
2018-10-14,P10_,S7_,,,95,5,475
2018-10-15,P10_,S7_,,,95,8,760
2018-10-16,P10_,S7_,,,95,2,190
2018-10-17,P10_,S7_,,,95,9,855
2018-10-18,P10_,S7_,,,95,11,1045
2018-10-19,P10_,S7_,,,95,8,760
2018-10-20,P10_,S7_,,,95,10,950
2018-10-21,P10_,S7_,,,95,6,570
2018-10-22,P10_,S7_,,,95,13,1235
2018-10-23,P10_,S7_,,,95,19,1805
2018-10-24,P10_,S7_,,,95,11,1045
2018-10-25,P10_,S7_,,,95,18,1710
2018-10-26,P10_,S7_,,,95,13,1235
2018-10-27,P10_,S7_,,,95,15,1425
2018-10-28,P10_,S7_,,,95,16,1520
2018-10-29,P10_,S7_,,,95,15,1425
2018-10-30,P10_,S7_,,,95,22,2090
2018-10-31,P10_,S7_,,,95,15,1425
2018-11-01,P10_,S7_,,,95,28,2660
2018-11-02,P10_,S7_,,,95,24,2280
2018-11-03,P10_,S7_,,,95,22,2090
2018-11-04,P10_,S7_,,,95,29,2755
2018-11-05,P10_,S7_,,,95,31,2945
2018-11-06,P10_,S7_,,,95,21,1995
2018-11-07,P10_,S7_,,,95,31,2945
2018-11-08,P10_,S7_,,,95,36,3420
2018-11-09,P10_,S7_,,,95,45,4275
2018-11-10,P10_,S7_,,,95,54,5130
2018-11-11,P10_,S7_,,,95,46,4370
2018-11-12,P10_,S7_,,,95,41,3895
2018-11-13,P10_,S7_,,,95,50,4750
2018-11-14,P10_,S7_,,,95,53,5035
2018-11-15,P10_,S7_,,,95,42,3990
2018-11-16,P10_,S7_,,,95,62,5890
2018-11-17,P10_,S7_,,,95,58,5510
2018-11-18,P10_,S7_,,,95,78,7410
2018-11-19,P10_,S7_,,,95,54,5130
2018-11-20,P10_,S7_,,,95,77,7315
2018-11-21,P10_,S7_,,,95,79,7505
2018-11-22,P10_,S7_,,,95,64,6080
2018-11-23,P10_,S7_,,,95,85,8075
2018-11-24,P10_,S7_,,,95,88,8360
2018-11-25,P10_,S7_,,,95,76,7220
2018-11-26,P10_,S7_,,,95,90,8550
2018-11-27,P10_,S7_,,,95,115,10925
2018-11-28,P10_,S7_,,,95,93,8835
2018-11-29,P10_,S7_,,,95,85,8075
